Value1,Value2,Result
16,471,0.033970276
4,470,0.008510638
14,469,0.029850746
19,468,0.040598291
1,467,0.002141328
12,466,0.025751073
15,465,0.032258065
14,464,0.030172414
18,463,0.03887689
16,462,0.034632035
8,461,0.017353579
18,460,0.039130435
8,459,0.017429194
11,458,0.024017467
16,457,0.035010941
10,456,0.021929825
14,455,0.030769231
7,454,0.015418502
14,453,0.030905077
6,452,0.013274336
20,451,0.044345898
18,450,0.04
3,449,0.006681514
9,448,0.020089286
6,447,0.013422819
20,446,0.044843049
1,445,0.002247191
5,444,0.011261261
20,443,0.045146727
7,442,0.015837104
7,441,0.015873016
6,440,0.013636364
16,439,0.036446469
4,438,0.00913242
17,437,0.038901602
2,436,0.004587156
10,435,0.022988506
13,434,0.029953917
11,433,0.025404157
7,432,0.016203704
10,431,0.023201856
13,430,0.030232558
15,429,0.034965035
7,428,0.01635514
16,427,0.037470726
16,426,0.037558685
18,425,0.042352941
7,424,0.016509434
1,423,0.002364066
6,422,0.014218009
9,421,0.021377672
2,420,0.004761905
9,419,0.021479714
8,418,0.019138756
6,417,0.014388489
4,416,0.009615385
10,415,0.024096386
4,414,0.009661836
9,413,0.021791768
8,412,0.019417476
18,411,0.04379562
11,410,0.026829268
7,409,0.017114914
19,408,0.046568627
1,407,0.002457002
8,406,0.019704433
5,405,0.012345679
13,404,0.032178218
18,403,0.044665012
18,402,0.044776119
11,401,0.027431421
13,400,0.0325
17,399,0.042606516
11,398,0.027638191
7,397,0.017632242
16,396,0.04040404
4,395,0.010126582
5,394,0.012690355
4,393,0.010178117
5,392,0.012755102
3,391,0.007672634
19,390,0.048717949
18,389,0.046272494
20,388,0.051546392
4,387,0.010335917
15,386,0.038860104
5,385,0.012987013
13,384,0.033854167
3,383,0.007832898
16,382,0.041884817
15,381,0.039370079
2,380,0.005263158
8,379,0.021108179
17,378,0.044973545
12,377,0.031830239
8,376,0.021276596
20,375,0.053333333
1,374,0.002673797
3,373,0.008042895
1,372,0.002688172
15,371,0.040431267
2,370,0.005405405
7,369,0.01897019
20,368,0.054347826
3,367,0.008174387
8,366,0.021857923
10,365,0.02739726
6,364,0.016483516
15,363,0.041322314
6,362,0.016574586
2,361,0.005540166
13,360,0.036111111
9,359,0.025069638
15,358,0.041899441
12,357,0.033613445
16,356,0.04494382
9,355,0.025352113
10,354,0.028248588
13,353,0.036827195
15,352,0.042613636
1,351,0.002849003
10,350,0.028571429
1,349,0.00286533
10,348,0.028735632
12,347,0.034582133
8,346,0.023121387
10,345,0.028985507
9,344,0.026162791
14,343,0.040816327
2,342,0.005847953
6,341,0.017595308
16,340,0.047058824
7,339,0.020648968
14,338,0.041420118
17,337,0.050445104
13,336,0.038690476
8,335,0.023880597
19,334,0.056886228
11,333,0.033033033
17,332,0.051204819
16,331,0.048338369
1,330,0.003030303
10,329,0.030395137
2,328,0.006097561
14,327,0.042813456
20,326,0.061349693
16,325,0.049230769
19,324,0.058641975
19,323,0.058823529
12,322,0.037267081
10,321,0.031152648
8,320,0.025
13,319,0.040752351
18,318,0.056603774
9,317,0.028391167
9,316,0.028481013
2,315,0.006349206
5,314,0.015923567
7,313,0.022364217
7,312,0.022435897
9,311,0.028938907
12,310,0.038709677
14,309,0.045307443
2,308,0.006493506
3,307,0.009771987
16,306,0.052287582
15,305,0.049180328
8,304,0.026315789
14,303,0.04620462
20,302,0.066225166
2,301,0.006644518
2,300,0.006666667
20,299,0.066889632
10,298,0.033557047
5,297,0.016835017
8,296,0.027027027
14,295,0.047457627
18,294,0.06122449
9,293,0.030716724
10,292,0.034246575
17,291,0.058419244
5,290,0.017241379
18,289,0.062283737
12,288,0.041666667
14,287,0.048780488
15,286,0.052447552
17,285,0.059649123
7,284,0.024647887
16,283,0.056537102
1,282,0.003546099
13,281,0.046263345
15,280,0.053571429
7,279,0.025089606
11,278,0.039568345
16,277,0.057761733
11,276,0.039855072
19,275,0.069090909
4,274,0.01459854
20,273,0.073260073
12,272,0.044117647
15,271,0.055350554
14,270,0.051851852
18,269,0.066914498
19,268,0.070895522
10,267,0.037453184
18,266,0.067669173
11,265,0.041509434
9,264,0.034090909
14,263,0.053231939
14,262,0.053435115
13,261,0.049808429
17,260,0.065384615
14,259,0.054054054
12,258,0.046511628
9,257,0.035019455
1,256,0.00390625
14,255,0.054901961
4,254,0.015748031
2,253,0.007905138
16,252,0.063492063
17,251,0.067729084
11,250,0.044
20,249,0.080321285
3,248,0.012096774
3,247,0.012145749
8,246,0.032520325
1,245,0.004081633
5,244,0.020491803
15,243,0.061728395
8,242,0.033057851
15,241,0.062240664
5,240,0.020833333
14,239,0.058577406
20,238,0.084033613
6,237,0.025316456
18,236,0.076271186
10,235,0.042553191
6,234,0.025641026
19,233,0.081545064
20,232,0.086206897
11,231,0.047619048
2,230,0.008695652
4,229,0.017467249
1,228,0.004385965
17,227,0.074889868
2,226,0.008849558
6,225,0.026666667
7,224,0.03125
9,223,0.040358744
15,222,0.067567568
15,221,0.067873303
11,220,0.05
8,219,0.03652968
2,218,0.009174312
1,217,0.004608295
13,216,0.060185185
11,215,0.051162791
5,214,0.023364486
11,213,0.051643192
8,212,0.037735849
20,211,0.09478673
18,210,0.085714286
2,209,0.009569378
5,208,0.024038462
14,207,0.06763285
16,206,0.077669903
1,205,0.004878049
3,204,0.014705882
6,203,0.02955665
9,202,0.044554455
15,201,0.074626866
6,200,0.03
1,199,0.005025126
18,198,0.090909091
15,197,0.076142132
9,196,0.045918367
20,195,0.102564103
8,194,0.041237113
4,193,0.020725389
1,192,0.005208333
4,191,0.020942408
12,190,0.063157895
15,189,0.079365079
13,188,0.069148936
18,187,0.096256684
13,186,0.069892473
4,185,0.021621622
13,184,0.070652174
10,183,0.054644809
6,182,0.032967033
3,181,0.016574586
20,180,0.111111111
5,179,0.027932961
20,178,0.112359551
17,177,0.096045198
19,176,0.107954545
15,175,0.085714286
4,174,0.022988506
17,173,0.098265896
8,172,0.046511628
18,171,0.105263158
12,170,0.070588235
13,169,0.076923077
18,168,0.107142857
13,167,0.077844311
13,166,0.078313253
4,165,0.024242424
19,164,0.115853659
3,163,0.018404908
12,162,0.074074074
2,161,0.01242236
3,160,0.01875
8,159,0.050314465
5,158,0.03164557
3,157,0.01910828
9,156,0.057692308
17,155,0.109677419
4,154,0.025974026
5,153,0.032679739
13,152,0.085526316
13,151,0.086092715
19,150,0.126666667
19,149,0.127516779
18,148,0.121621622
17,147,0.115646259
17,146,0.116438356
17,145,0.117241379
5,144,0.034722222
2,143,0.013986014
13,142,0.091549296
13,141,0.092198582
13,140,0.092857143
18,139,0.129496403
8,138,0.057971014
12,137,0.087591241
7,136,0.051470588
8,135,0.059259259
4,134,0.029850746
20,133,0.15037594
13,132,0.098484848
18,131,0.13740458
3,130,0.023076923
12,129,0.093023256
4,128,0.03125
16,127,0.125984252
6,126,0.047619048
18,125,0.144
19,124,0.153225806
5,123,0.040650407
6,122,0.049180328
9,121,0.074380165
10,120,0.083333333
20,119,0.168067227
17,118,0.144067797
8,117,0.068376068
10,116,0.086206897
19,115,0.165217391
3,114,0.026315789
4,113,0.03539823
19,112,0.169642857
6,111,0.054054054
7,110,0.063636364
12,109,0.110091743
18,108,0.166666667
3,107,0.028037383
20,106,0.188679245
20,105,0.19047619
2,104,0.019230769
1,103,0.009708738
11,102,0.107843137
18,101,0.178217822
20,100,0.2
1,99,0.01010101
3,98,0.030612245
6,97,0.06185567
6,96,0.0625
20,95,0.210526316
18,94,0.191489362
19,93,0.204301075
14,92,0.152173913
6,91,0.065934066
8,90,0.088888889
20,89,0.224719101
20,88,0.227272727
4,87,0.045977011
3,86,0.034883721
19,85,0.223529412
19,84,0.226190476
10,83,0.120481928
2,82,0.024390244
7,81,0.086419753
8,80,0.1
7,79,0.088607595
9,78,0.115384615
11,77,0.142857143
1,76,0.013157895
2,75,0.026666667
5,74,0.067567568
20,73,0.273972603
4,72,0.055555556
9,71,0.126760563
13,70,0.185714286
12,69,0.173913043
7,68,0.102941176
20,67,0.298507463
1,66,0.015151515
8,65,0.123076923
4,64,0.0625
2,63,0.031746032
15,62,0.241935484
8,61,0.131147541
6,60,0.1
12,59,0.203389831
12,58,0.206896552
11,57,0.192982456
13,56,0.232142857
7,55,0.127272727
18,54,0.333333333
5,53,0.094339623
9,52,0.173076923
2,51,0.039215686
18,50,0.36
6,49,0.12244898
14,48,0.291666667
11,47,0.234042553
13,46,0.282608696
10,45,0.222222222
5,44,0.113636364
16,43,0.372093023
14,42,0.333333333
14,41,0.341463415
13,40,0.325
13,39,0.333333333
11,38,0.289473684
17,37,0.459459459
13,36,0.361111111
4,35,0.114285714
19,34,0.558823529
8,33,0.242424242
6,32,0.1875
20,31,0.64516129
16,30,0.533333333
14,29,0.482758621
3,28,0.107142857
11,27,0.407407407
9,26,0.346153846
12,25,0.48
7,24,0.291666667
5,23,0.217391304
15,22,0.681818182
12,21,0.571428571
7,20,0.35
15,19,0.789473684
20,18,1.111111111
7,17,0.411764706
3,16,0.1875
9,15,0.6
3,14,0.214285714
1,13,0.076923077
9,12,0.75
19,11,1.727272727
1,10,0.1
9,9,1
18,8,2.25
14,7,2
10,6,1.666666667
19,5,3.8
15,4,3.75
7,3,2.333333333
10,2,5
9,1,9
1000,38,26.31578947
999,33,30.27272727
998,36,27.72222222
997,40,24.925
996,29,34.34482759
995,34,29.26470588
994,36,27.61111111
993,38,26.13157895
992,40,24.8
991,21,47.19047619
990,37,26.75675676
989,30,32.96666667
988,27,36.59259259
987,34,29.02941176
986,25,39.44
985,40,24.625
984,39,25.23076923
983,22,44.68181818
982,29,33.86206897
981,37,26.51351351
980,36,27.22222222
979,35,27.97142857
978,33,29.63636364
977,27,36.18518519
976,40,24.4
975,34,28.67647059
974,35,27.82857143
973,30,32.43333333
972,37,26.27027027
971,21,46.23809524
970,30,32.33333333
969,33,29.36363636
968,31,31.22580645
967,31,31.19354839
966,26,37.15384615
965,23,41.95652174
964,37,26.05405405
963,29,33.20689655
962,34,28.29411765
961,25,38.44
960,38,25.26315789
959,23,41.69565217
958,40,23.95
957,38,25.18421053
956,25,38.24
955,36,26.52777778
954,21,45.42857143
953,28,34.03571429
952,37,25.72972973
951,30,31.7
950,24,39.58333333
949,25,37.96
948,30,31.6
947,23,41.17391304
946,31,30.51612903
945,32,29.53125
944,39,24.20512821
943,31,30.41935484
942,31,30.38709677
941,25,37.64
940,38,24.73684211
939,28,33.53571429
938,30,31.26666667
937,37,25.32432432
936,22,42.54545455
935,34,27.5
934,23,40.60869565
933,38,24.55263158
932,28,33.28571429
931,27,34.48148148
930,34,27.35294118
929,38,24.44736842
928,30,30.93333333
927,35,26.48571429
926,34,27.23529412
925,26,35.57692308
924,31,29.80645161
923,29,31.82758621
922,32,28.8125
921,23,40.04347826
920,28,32.85714286
919,28,32.82142857
918,23,39.91304348
917,39,23.51282051
916,27,33.92592593
915,27,33.88888889
914,37,24.7027027
913,38,24.02631579
912,26,35.07692308
911,32,28.46875
910,28,32.5
909,25,36.36
908,35,25.94285714
907,29,31.27586207
906,21,43.14285714
905,21,43.0952381
904,39,23.17948718
903,36,25.08333333
902,28,32.21428571
901,38,23.71052632
900,29,31.03448276
899,37,24.2972973
898,25,35.92
897,28,32.03571429
896,22,40.72727273
895,28,31.96428571
894,23,38.86956522
893,32,27.90625
892,31,28.77419355
891,22,40.5
890,37,24.05405405
889,39,22.79487179
888,31,28.64516129
887,39,22.74358974
886,39,22.71794872
885,21,42.14285714
884,29,30.48275862
883,26,33.96153846
882,38,23.21052632
881,27,32.62962963
880,27,32.59259259
879,24,36.625
878,33,26.60606061
877,32,27.40625
876,22,39.81818182
875,40,21.875
874,29,30.13793103
873,21,41.57142857
872,35,24.91428571
871,33,26.39393939
870,34,25.58823529
869,39,22.28205128
868,22,39.45454545
867,21,41.28571429
866,33,26.24242424
865,36,24.02777778
864,21,41.14285714
863,29,29.75862069
862,34,25.35294118
861,22,39.13636364
860,24,35.83333333
859,37,23.21621622
858,40,21.45
857,22,38.95454545
856,29,29.51724138
855,34,25.14705882
854,38,22.47368421
853,39,21.87179487
852,32,26.625
851,34,25.02941176
850,35,24.28571429
849,39,21.76923077
848,38,22.31578947
847,34,24.91176471
846,40,21.15
845,33,25.60606061
844,35,24.11428571
843,39,21.61538462
842,33,25.51515152
841,37,22.72972973
840,25,33.6
839,38,22.07894737
838,22,38.09090909
837,24,34.875
836,32,26.125
835,25,33.4
834,34,24.52941176
833,40,20.825
832,38,21.89473684
831,36,23.08333333
830,26,31.92307692
829,24,34.54166667
828,25,33.12
827,27,30.62962963
826,35,23.6
825,23,35.86956522
824,29,28.4137931
823,30,27.43333333
822,26,31.61538462
821,23,35.69565217
820,34,24.11764706
819,24,34.125
818,31,26.38709677
817,23,35.52173913
816,39,20.92307692
815,21,38.80952381
814,27,30.14814815
813,26,31.26923077
812,33,24.60606061
811,31,26.16129032
810,38,21.31578947
809,32,25.28125
808,28,28.85714286
807,23,35.08695652
806,25,32.24
805,39,20.64102564
804,35,22.97142857
803,30,26.76666667
802,38,21.10526316
801,30,26.7
800,31,25.80645161
799,40,19.975
798,28,28.5
797,25,31.88
796,37,21.51351351
795,28,28.39285714
794,35,22.68571429
793,21,37.76190476
792,31,25.5483871
791,38,20.81578947
790,36,21.94444444
789,31,25.4516129
788,22,35.81818182
787,25,31.48
786,26,30.23076923
785,32,24.53125
784,24,32.66666667
783,31,25.25806452
782,28,27.92857143
781,39,20.02564103
780,25,31.2
779,22,35.40909091
778,29,26.82758621
777,26,29.88461538
776,39,19.8974359
775,38,20.39473684
774,23,33.65217391
773,32,24.15625
772,39,19.79487179
771,28,27.53571429
770,28,27.5
769,32,24.03125
768,38,20.21052632
767,22,34.86363636
766,38,20.15789474
765,39,19.61538462
764,30,25.46666667
763,23,33.17391304
762,26,29.30769231
761,32,23.78125
760,39,19.48717949
759,24,31.625
758,31,24.4516129
757,38,19.92105263
756,30,25.2
755,21,35.95238095
754,22,34.27272727
753,32,23.53125
752,39,19.28205128
751,30,25.03333333
750,23,32.60869565
749,29,25.82758621
748,37,20.21621622
747,27,27.66666667
746,36,20.72222222
745,30,24.83333333
744,40,18.6
743,28,26.53571429
742,28,26.5
741,32,23.15625
740,39,18.97435897
739,33,22.39393939
738,34,21.70588235
737,25,29.48
736,33,22.3030303
735,33,22.27272727
734,35,20.97142857
733,26,28.19230769
732,35,20.91428571
731,39,18.74358974
730,39,18.71794872
729,26,28.03846154
728,25,29.12
727,36,20.19444444
726,23,31.56521739
725,28,25.89285714
724,40,18.1
723,24,30.125
722,36,20.05555556
721,32,22.53125
720,38,18.94736842
719,24,29.95833333
718,31,23.16129032
717,36,19.91666667
716,25,28.64
715,32,22.34375
714,40,17.85
713,23,31
712,35,20.34285714
711,27,26.33333333
710,26,27.30769231
709,23,30.82608696
708,35,20.22857143
707,24,29.45833333
706,29,24.34482759
705,34,20.73529412
704,33,21.33333333
703,23,30.56521739
702,32,21.9375
701,36,19.47222222
700,37,18.91891892
699,38,18.39473684
698,28,24.92857143
697,23,30.30434783
696,28,24.85714286
695,29,23.96551724
694,37,18.75675676
693,23,30.13043478
692,38,18.21052632
691,30,23.03333333
690,22,31.36363636
689,27,25.51851852
688,25,27.52
687,26,26.42307692
686,30,22.86666667
685,24,28.54166667
684,21,32.57142857
683,36,18.97222222
682,28,24.35714286
681,36,18.91666667
680,35,19.42857143
679,27,25.14814815
678,35,19.37142857
677,30,22.56666667
676,31,21.80645161
675,32,21.09375
674,36,18.72222222
673,28,24.03571429
672,29,23.17241379
671,28,23.96428571
670,21,31.9047619
669,36,18.58333333
668,27,24.74074074
667,35,19.05714286
666,22,30.27272727
665,34,19.55882353
664,34,19.52941176
663,25,26.52
662,34,19.47058824
661,34,19.44117647
660,36,18.33333333
659,35,18.82857143
658,22,29.90909091
657,25,26.28
656,33,19.87878788
655,29,22.5862069
654,40,16.35
653,40,16.325
652,36,18.11111111
651,26,25.03846154
650,21,30.95238095
649,23,28.2173913
648,24,27
647,34,19.02941176
646,21,30.76190476
645,29,22.24137931
644,34,18.94117647
643,40,16.075
642,25,25.68
641,27,23.74074074
640,24,26.66666667
639,22,29.04545455
638,33,19.33333333
637,38,16.76315789
636,29,21.93103448
635,31,20.48387097
634,21,30.19047619
633,34,18.61764706
632,25,25.28
631,23,27.43478261
630,40,15.75
629,28,22.46428571
628,25,25.12
627,37,16.94594595
626,26,24.07692308
625,21,29.76190476
624,27,23.11111111
623,32,19.46875
622,27,23.03703704
621,23,27
620,34,18.23529412
619,22,28.13636364
618,25,24.72
617,40,15.425
616,22,28
615,23,26.73913043
614,28,21.92857143
613,27,22.7037037
612,27,22.66666667
611,25,24.44
610,37,16.48648649
609,26,23.42307692
608,37,16.43243243
607,28,21.67857143
606,22,27.54545455
605,26,23.26923077
604,29,20.82758621
603,24,25.125
602,33,18.24242424
601,33,18.21212121
600,38,15.78947368
599,25,23.96
598,25,23.92
597,28,21.32142857
596,22,27.09090909
595,35,17
594,25,23.76
593,23,25.7826087
592,27,21.92592593
591,36,16.41666667
590,29,20.34482759
589,24,24.54166667
588,24,24.5
587,34,17.26470588
586,23,25.47826087
585,30,19.5
584,33,17.6969697
583,33,17.66666667
582,29,20.06896552
581,26,22.34615385
580,33,17.57575758
579,29,19.96551724
578,23,25.13043478
577,23,25.08695652
576,40,14.4
575,21,27.38095238
574,39,14.71794872
573,29,19.75862069
572,26,22
571,36,15.86111111
570,33,17.27272727
569,22,25.86363636
568,22,25.81818182
567,28,20.25
566,39,14.51282051
565,33,17.12121212
564,36,15.66666667
563,28,20.10714286
562,31,18.12903226
561,27,20.77777778
560,30,18.66666667
559,21,26.61904762
558,32,17.4375
557,24,23.20833333
556,33,16.84848485
555,34,16.32352941
554,30,18.46666667
553,24,23.04166667
552,33,16.72727273
551,25,22.04
550,28,19.64285714
549,39,14.07692308
548,21,26.0952381
547,28,19.53571429
546,37,14.75675676
545,29,18.79310345
544,24,22.66666667
543,24,22.625
542,25,21.68
541,22,24.59090909
540,40,13.5
539,21,25.66666667
538,32,16.8125
537,31,17.32258065
536,21,25.52380952
535,28,19.10714286
534,27,19.77777778
533,35,15.22857143
532,32,16.625
531,31,17.12903226
530,22,24.09090909
529,38,13.92105263
528,33,16
527,37,14.24324324
526,31,16.96774194
525,28,18.75
524,37,14.16216216
523,39,13.41025641
522,36,14.5
521,29,17.96551724
520,39,13.33333333
519,22,23.59090909
518,26,19.92307692
517,34,15.20588235
516,40,12.9
515,37,13.91891892
514,23,22.34782609
513,26,19.73076923
512,37,13.83783784
511,27,18.92592593
510,25,20.4
509,24,21.20833333
508,33,15.39393939
507,21,24.14285714
506,40,12.65
505,23,21.95652174
504,40,12.6
503,33,15.24242424
502,37,13.56756757
501,30,16.7
500,34,14.70588235
499,26,19.19230769
498,37,13.45945946
497,21,23.66666667
496,39,12.71794872
495,25,19.8
494,23,21.47826087
493,27,18.25925926
492,32,15.375
491,28,17.53571429
490,22,22.27272727
489,21,23.28571429
488,30,16.26666667
487,35,13.91428571
486,37,13.13513514
485,37,13.10810811
484,31,15.61290323
483,37,13.05405405
482,25,19.28
481,38,12.65789474
480,37,12.97297297
479,25,19.16
478,33,14.48484848
477,23,20.73913043
476,29,16.4137931
475,36,13.19444444
474,33,14.36363636
473,37,12.78378378
472,26,18.15384615
471,28,16.82142857
470,34,13.82352941
469,30,15.63333333
468,22,21.27272727
467,24,19.45833333
466,38,12.26315789
465,25,18.6
464,27,17.18518519
463,39,11.87179487
462,36,12.83333333
461,32,14.40625
460,26,17.69230769
459,30,15.3
458,24,19.08333333
457,35,13.05714286
456,38,12
455,29,15.68965517
454,37,12.27027027
453,22,20.59090909
452,33,13.6969697
451,26,17.34615385
450,23,19.56521739
449,25,17.96
448,21,21.33333333
447,22,20.31818182
446,39,11.43589744
445,21,21.19047619
444,27,16.44444444
443,26,17.03846154
442,27,16.37037037
441,31,14.22580645
440,40,11
439,33,13.3030303
438,24,18.25
437,30,14.56666667
436,37,11.78378378
435,22,19.77272727
434,31,14
433,28,15.46428571
432,35,12.34285714
431,38,11.34210526
430,33,13.03030303
429,22,19.5
428,38,11.26315789
427,22,19.40909091
426,31,13.74193548
425,29,14.65517241
424,21,20.19047619
423,21,20.14285714
422,33,12.78787879
421,28,15.03571429
420,25,16.8
419,36,11.63888889
418,23,18.17391304
417,32,13.03125
416,38,10.94736842
415,24,17.29166667
414,36,11.5
413,39,10.58974359
412,25,16.48
411,24,17.125
410,33,12.42424242
409,40,10.225
408,30,13.6
407,22,18.5
406,29,14
405,33,12.27272727
404,38,10.63157895
403,38,10.60526316
402,26,15.46153846
401,37,10.83783784
400,23,17.39130435
399,24,16.625
398,39,10.20512821
397,37,10.72972973
396,29,13.65517241
395,34,11.61764706
394,37,10.64864865
393,31,12.67741935
392,23,17.04347826
391,36,10.86111111
390,22,17.72727273
389,23,16.91304348
388,35,11.08571429
387,39,9.923076923
386,26,14.84615385
385,38,10.13157895
384,21,18.28571429
383,29,13.20689655
382,33,11.57575758
381,24,15.875
380,27,14.07407407
379,28,13.53571429
378,33,11.45454545
377,32,11.78125
376,36,10.44444444
375,30,12.5
374,26,14.38461538
373,32,11.65625
372,24,15.5
371,22,16.86363636
370,40,9.25
369,22,16.77272727
368,32,11.5
367,21,17.47619048
366,23,15.91304348
365,34,10.73529412
364,31,11.74193548
363,29,12.51724138
362,30,12.06666667
361,30,12.03333333
360,38,9.473684211
359,32,11.21875
358,33,10.84848485
357,36,9.916666667
356,40,8.9
355,33,10.75757576
354,21,16.85714286
353,31,11.38709677
352,38,9.263157895
351,28,12.53571429
350,21,16.66666667
349,30,11.63333333
348,22,15.81818182
347,36,9.638888889
346,34,10.17647059
345,36,9.583333333
344,29,11.86206897
343,33,10.39393939
342,37,9.243243243
341,33,10.33333333
340,23,14.7826087
339,37,9.162162162
338,39,8.666666667
337,37,9.108108108
336,39,8.615384615
335,35,9.571428571
334,31,10.77419355
333,28,11.89285714
332,34,9.764705882
331,22,15.04545455
330,35,9.428571429
329,36,9.138888889
328,31,10.58064516
327,33,9.909090909
326,33,9.878787879
325,35,9.285714286
324,26,12.46153846
323,30,10.76666667
322,34,9.470588235
321,25,12.84
320,24,13.33333333
319,25,12.76
318,29,10.96551724
317,26,12.19230769
316,29,10.89655172
315,22,14.31818182
314,33,9.515151515
313,32,9.78125
312,22,14.18181818
311,39,7.974358974
310,40,7.75
309,30,10.3
308,24,12.83333333
307,31,9.903225806
306,40,7.65
305,30,10.16666667
304,33,9.212121212
303,32,9.46875
302,25,12.08
301,40,7.525
300,40,7.5
299,32,9.34375
298,24,12.41666667
297,28,10.60714286
296,35,8.457142857
295,23,12.82608696
294,30,9.8
293,37,7.918918919
292,25,11.68
291,27,10.77777778
290,30,9.666666667
289,37,7.810810811
288,37,7.783783784
287,25,11.48
286,35,8.171428571
285,37,7.702702703
284,33,8.606060606
283,25,11.32
282,30,9.4
281,30,9.366666667
280,35,8
279,25,11.16
278,34,8.176470588
277,29,9.551724138
276,37,7.459459459
275,25,11
274,36,7.611111111
273,26,10.5
272,21,12.95238095
271,37,7.324324324
270,35,7.714285714
269,38,7.078947368
268,30,8.933333333
267,37,7.216216216
266,35,7.6
265,21,12.61904762
264,35,7.542857143
263,34,7.735294118
262,26,10.07692308
261,22,11.86363636
260,34,7.647058824
259,24,10.79166667
258,22,11.72727273
257,21,12.23809524
256,22,11.63636364
255,27,9.444444444
254,28,9.071428571
253,21,12.04761905
252,37,6.810810811
251,36,6.972222222
250,35,7.142857143
249,25,9.96
248,32,7.75
247,31,7.967741935
246,22,11.18181818
245,36,6.805555556
244,38,6.421052632
243,24,10.125
242,30,8.066666667
241,36,6.694444444
240,27,8.888888889
239,30,7.966666667
238,37,6.432432432
237,36,6.583333333
236,33,7.151515152
235,37,6.351351351
234,23,10.17391304
233,27,8.62962963
232,34,6.823529412
231,33,7
230,33,6.96969697
229,35,6.542857143
228,31,7.35483871
227,24,9.458333333
226,35,6.457142857
225,25,9
224,37,6.054054054
223,25,8.92
222,24,9.25
221,28,7.892857143
220,32,6.875
219,27,8.111111111
218,35,6.228571429
217,35,6.2
216,40,5.4
215,34,6.323529412
214,34,6.294117647
213,39,5.461538462
212,26,8.153846154
211,21,10.04761905
210,23,9.130434783
209,33,6.333333333
208,25,8.32
207,36,5.75
206,31,6.64516129
205,30,6.833333333
204,31,6.580645161
203,24,8.458333333
202,27,7.481481481
201,31,6.483870968
200,25,8
199,37,5.378378378
198,36,5.5
197,22,8.954545455
196,21,9.333333333
195,38,5.131578947
194,39,4.974358974
193,35,5.514285714
192,33,5.818181818
191,30,6.366666667
190,21,9.047619048
189,40,4.725
188,26,7.230769231
187,35,5.342857143
186,40,4.65
185,28,6.607142857
184,38,4.842105263
183,32,5.71875
182,33,5.515151515
181,22,8.227272727
180,24,7.5
179,36,4.972222222
178,36,4.944444444
177,26,6.807692308
176,38,4.631578947
175,33,5.303030303
174,26,6.692307692
173,29,5.965517241
172,21,8.19047619
171,36,4.75
170,37,4.594594595
169,21,8.047619048
168,37,4.540540541
167,24,6.958333333
166,38,4.368421053
165,33,5
164,28,5.857142857
163,31,5.258064516
162,35,4.628571429
161,35,4.6
160,37,4.324324324
159,37,4.297297297
158,37,4.27027027
157,31,5.064516129
156,40,3.9
155,31,5
154,39,3.948717949
153,36,4.25
152,33,4.606060606
151,26,5.807692308
150,38,3.947368421
149,24,6.208333333
148,40,3.7
147,31,4.741935484
146,31,4.709677419
145,24,6.041666667
144,36,4
143,36,3.972222222
142,21,6.761904762
141,28,5.035714286
140,32,4.375
139,40,3.475
138,23,6
137,36,3.805555556
136,31,4.387096774
135,34,3.970588235
134,21,6.380952381
133,23,5.782608696
132,37,3.567567568
131,27,4.851851852
130,35,3.714285714
129,34,3.794117647
128,30,4.266666667
127,34,3.735294118
126,32,3.9375
125,25,5
124,22,5.636363636
123,22,5.590909091
122,40,3.05
121,33,3.666666667
120,21,5.714285714
119,40,2.975
118,25,4.72
117,35,3.342857143
116,38,3.052631579
115,35,3.285714286
114,35,3.257142857
113,36,3.138888889
112,27,4.148148148
111,40,2.775
110,31,3.548387097
109,32,3.40625
108,30,3.6
107,24,4.458333333
106,29,3.655172414
105,40,2.625
104,32,3.25
103,40,2.575
102,23,4.434782609
101,24,4.208333333
100,31,3.225806452
99,21,4.714285714
98,23,4.260869565
97,37,2.621621622
96,34,2.823529412
95,26,3.653846154
94,28,3.357142857
93,22,4.227272727
92,23,4
91,21,4.333333333
90,21,4.285714286
89,21,4.238095238
88,28,3.142857143
87,29,3
86,21,4.095238095
85,23,3.695652174
84,32,2.625
83,31,2.677419355
82,21,3.904761905
81,25,3.24
80,33,2.424242424
79,36,2.194444444
78,31,2.516129032
77,27,2.851851852
76,36,2.111111111
75,40,1.875
74,36,2.055555556
73,36,2.027777778
72,27,2.666666667
71,23,3.086956522
70,36,1.944444444
69,33,2.090909091
68,26,2.615384615
67,29,2.310344828
66,30,2.2
65,38,1.710526316
64,31,2.064516129
63,28,2.25
62,31,2
61,23,2.652173913
60,38,1.578947368
59,24,2.458333333
58,38,1.526315789
57,25,2.28
56,25,2.24
55,27,2.037037037
54,25,2.16
53,40,1.325
52,22,2.363636364
51,40,1.275
50,35,1.428571429
49,29,1.689655172
48,31,1.548387097
47,34,1.382352941
46,37,1.243243243
45,22,2.045454545
44,22,2
43,34,1.264705882
42,39,1.076923077
41,31,1.322580645
40,35,1.142857143
39,36,1.083333333
38,28,1.357142857
37,26,1.423076923
36,39,0.923076923
35,25,1.4
34,30,1.133333333
33,34,0.970588235
32,24,1.333333333
31,26,1.192307692
30,21,1.428571429
29,36,0.805555556
28,25,1.12
27,23,1.173913043
26,31,0.838709677
25,25,1
24,36,0.666666667
23,34,0.676470588
22,33,0.666666667
