Value1,Value2,Result
2,272900,522.3983155
18,272800,2.004432121
16,272700,2.186403536
14,272600,2.444847904
12,272500,2.837574083
14,272400,2.444719737
11,272300,3.119573627
11,272200,3.119469461
14,272100,2.444527323
19,272000,1.932101521
10,271900,3.494949628
15,271800,2.302943572
14,271700,2.444270464
11,271600,3.118843731
16,271500,2.185800971
2,271400,520.9606511
3,271300,64.7366067
16,271200,2.18564994
8,271100,4.776845443
12,271000,2.836269148
13,270900,2.617630757
10,270800,3.493533129
15,270700,2.302321047
12,270600,2.835920047
10,270500,3.493145912
13,270400,2.617258797
20,270300,1.868926845
4,270200,22.79929071
11,270100,3.117273892
12,270000,2.835395508
12,269900,2.835307981
4,269800,22.79084809
7,269700,5.96815557
5,269600,12.19393786
16,269500,2.184791126
16,269400,2.184740449
20,269300,1.868580523
4,269200,22.77816654
10,269100,3.491333775
10,269000,3.491204012
19,268900,1.930936255
11,268800,3.115906941
17,268700,2.086261224
17,268600,2.086215544
17,268500,2.086169848
6,268400,8.031507796
20,268300,1.868232977
3,268200,64.48909136
10,268100,3.490034189
7,268000,5.962766841
3,267900,64.46503724
20,267800,1.868058742
15,267700,2.300611174
9,267600,4.009165755
15,267500,2.300496547
4,267400,22.73999426
8,267300,4.768424051
3,267200,64.40884104
12,267100,2.832845074
18,267000,2.00204045
5,266900,12.16941537
17,266800,2.085390551
17,266700,2.085344565
10,266600,3.488076606
18,266500,2.00183198
12,266400,2.83222565
10,266300,3.487683901
20,266200,1.867499106
15,266100,2.299691915
6,266000,8.019493495
15,265900,2.299576645
8,265800,4.765070956
8,265700,4.764846828
20,265600,1.867288418
3,265500,64.27195473
11,265400,3.112303217
17,265300,2.084699046
4,265200,22.69307664
17,265100,2.084606567
9,265000,4.004818836
6,264900,8.013956727
13,264800,2.613048899
20,264700,1.866971538
20,264600,1.866936265
2,264500,514.2956348
13,264400,2.612745056
8,264300,4.761701263
6,264200,8.010423346
17,264100,2.084143187
3,264000,64.1506866
8,263900,4.760799852
11,263800,3.110592803
14,263700,2.439058137
2,263600,513.4199061
4,263500,22.65662178
9,263400,4.002124928
5,263300,12.1364081
8,263200,4.759219503
3,263100,64.0777051
5,263000,12.13364124
19,262900,1.928644291
11,262800,3.109518999
6,262700,8.002825466
16,262600,2.18125239
17,262500,2.083398332
9,262400,4.00043384
4,262300,22.6307826
4,262200,22.62862534
2,262100,511.9570294
4,262000,22.62430895
13,261900,2.610836369
3,261800,63.97199295
7,261700,5.942537902
15,261600,2.297078565
9,261500,3.998906955
2,261400,511.2729212
19,261300,1.928024732
13,261200,2.610298922
18,261100,1.999556661
8,261000,4.754228634
20,260900,1.865622213
6,260800,7.993149413
8,260700,4.753545212
7,260600,5.938963145
5,260500,12.11048526
12,260400,2.826854235
19,260300,1.927635679
3,260200,63.84140419
17,260100,2.082273
17,260000,2.082225899
14,259900,2.43653064
20,259800,1.865228133
11,259700,3.106166437
14,259600,2.436329642
4,259500,22.57014455
3,259400,63.77590899
3,259300,63.76771262
15,259200,2.295667573
4,259100,22.56144197
6,259000,7.983928286
9,258900,3.994469567
8,258800,4.749200819
14,258700,2.435725351
5,258600,12.09276753
2,258500,508.4289528
17,258400,2.081469961
14,258300,2.435456151
7,258200,5.93111856
4,258100,22.53964134
14,258000,2.435253996
14,257900,2.435186563
2,257800,507.740091
12,257700,2.824399992
10,257600,3.476118603
18,257500,1.998014958
18,257400,1.997971843
8,257300,4.745751277
7,257200,5.927831525
20,257100,1.864254087
7,257000,5.927172804
13,256900,2.606968
19,256800,1.926262754
12,256700,2.823485027
13,256600,2.606733694
12,256500,2.823301642
7,256400,5.925194
19,256300,1.926065177
2,256200,506.1620294
6,256100,7.968959074
16,256000,2.177784978
14,255900,2.433832772
3,255800,63.47950234
9,255700,3.988953464
5,255600,12.06457895
12,255500,2.822382747
17,255400,2.080040625
8,255300,4.741124413
12,255200,2.822106436
19,255100,1.925589497
18,255000,1.996932308
20,254900,1.863453207
7,254800,5.919897721
17,254700,2.079704841
3,254600,63.38008244
2,254500,504.4799302
8,254400,4.739031969
18,254300,1.996627369
13,254200,2.604850089
13,254100,2.604771249
3,254000,63.33025531
7,253900,5.916906023
5,253800,12.04753852
10,253700,3.470819643
18,253600,1.996321637
20,253500,1.862940131
9,253400,3.984950735
16,253300,2.176342281
6,253200,7.953847932
20,253100,1.862793043
4,253000,22.42746204
16,252900,2.176127323
16,252800,2.176073533
9,252700,3.983726103
5,252600,12.03612444
7,252500,5.912234155
2,252400,502.3942675
13,252300,2.603347223
2,252200,502.1951812
5,252100,12.03135577
17,252000,2.078401483
9,251900,3.982322826
11,251800,3.09745543
19,251700,1.924230133
14,251600,2.430888536
12,251500,2.818673889
7,251400,5.9085478
3,251300,63.10505693
6,251200,7.943342202
5,251100,12.02179568
17,251000,2.07791542
2,250900,500.8991915
14,250800,2.430335621
9,250700,3.980210464
6,250600,7.940176892
3,250500,63.0380219
18,250400,1.994913775
6,250300,7.938591868
2,250200,500.19996
12,250100,2.817363006
18,250000,1.994736599
7,249900,5.903498608
14,249800,2.42964217
18,249700,1.994603541
16,249600,2.174341657
8,249500,4.727524832
3,249400,62.94561528
19,249300,1.923260068
9,249200,3.977557336
3,249100,62.92036634
14,249000,2.42908555
13,248900,2.600631617
13,248800,2.600551229
17,248700,2.076790523
9,248600,3.976492109
15,248500,2.289224716
20,248400,1.861048021
4,248300,22.3225693
4,248200,22.32032142
14,248100,2.428457365
17,248000,2.076446219
19,247900,1.922690103
16,247800,2.173358307
3,247700,62.80226911
4,247600,22.30681986
7,247500,5.895365605
12,247400,2.814815764
4,247300,22.30005987
19,247200,1.922403976
14,247100,2.427756894
15,247000,2.288300894
5,246900,11.9813076
10,246800,3.461262328
20,246700,1.86040911
19,246600,1.922158113
11,246500,3.091470986
16,246400,2.172588838
14,246300,2.42719462
10,246200,3.460419932
19,246100,1.921952794
3,246000,62.65826556
16,245900,2.172313034
6,245800,7.914624463
3,245700,62.63278436
10,245600,3.459575686
16,245500,2.172092012
13,245400,2.597800136
14,245300,2.426489388
17,245200,2.075059794
4,245100,22.25029779
3,245000,62.57324746
14,244900,2.426206547
12,244800,2.812338665
17,244700,2.074810651
18,244600,1.992318152
5,244500,11.95792355
14,244400,2.425852393
12,244300,2.811859537
8,244200,4.71485355
19,244100,1.921127545
4,244000,22.22529103
13,243900,2.596575217
16,243800,2.171148887
11,243700,3.08826201
19,243600,1.920920232
16,243500,2.170981813
19,243400,1.920837194
5,243300,11.9461626
12,243200,2.810802283
7,243100,5.880277901
17,243000,2.073959967
4,242900,22.20019958
8,242800,4.711466259
17,242700,2.073809265
12,242600,2.810223749
14,242500,2.42450044
12,242400,2.810030613
15,242300,2.285371958
13,242200,2.595178541
8,242100,4.709766201
8,242000,4.709522984
8,241900,4.70927968
19,241800,1.920170552
11,241700,3.085949298
12,241600,2.809256606
4,241500,22.16814144
10,241400,3.453613447
3,241300,62.25665375
18,241200,1.990769422
16,241100,2.169638235
13,241000,2.594187193
5,240900,11.92250079
5,240800,11.9215108
7,240700,5.87194932
15,240600,2.284299483
18,240500,1.990448007
17,240400,2.072648024
8,240300,4.70537479
12,240200,2.807896423
15,240100,2.283982703
6,240000,7.883187815
14,239900,2.422634373
9,239800,3.960600335
16,239700,2.168848678
11,239600,3.083502152
3,239500,62.10146411
10,239400,3.450741402
17,239300,2.072088947
4,239200,22.11517059
6,239100,7.878253106
9,239000,3.959130041
10,238900,3.450020018
15,238800,2.283156185
8,238700,4.701447084
18,238600,1.989571123
17,238500,2.071680824
5,238400,11.89765168
7,238300,5.863549252
20,238200,1.85715045
2,238100,487.954916
20,238000,1.857072453
6,237900,7.87164936
8,237800,4.699227615
8,237700,4.698980553
8,237600,4.698733401
14,237500,2.420895106
19,237400,1.918315508
5,237300,11.88665198
20,237200,1.85675984
7,237100,5.859321993
7,237000,5.858968894
18,236900,1.988780934
10,236800,3.446975287
17,236700,2.070757816
11,236600,3.079972186
8,236500,4.696008703
2,236400,486.2098312
2,236300,486.1069841
9,236200,3.953949328
3,236100,61.80619328
6,236000,7.861136436
2,235900,485.6953778
8,235800,4.694269025
16,235700,2.166568746
9,235600,3.952832077
3,235500,61.75379292
9,235400,3.952459097
11,235300,3.078429883
18,235200,1.987985371
12,235100,2.802879233
17,235000,2.069880001
10,234900,3.444199518
20,234800,1.855815957
7,234700,5.850812164
7,234600,5.850455972
19,234500,1.917074971
20,234400,1.855657753
9,234300,3.950402663
8,234200,4.690275587
9,234100,3.950027845
2,234000,483.7354649
2,233900,483.6320916
9,233800,3.949465082
10,233700,3.442435972
14,233600,2.418033679
11,233500,3.076281547
20,233400,1.855261117
19,233300,1.91655739
2,233200,482.9078587
15,233100,2.279481918
7,233000,5.844739125
11,232900,3.075562089
17,232800,2.06873509
12,232700,2.800483588
8,232600,4.686258205
16,232500,2.164718531
17,232400,2.06852583
15,232300,2.278959535
18,232200,1.986568096
18,232100,1.986520556
10,232000,3.439923611
17,231900,2.068263779
9,231800,3.945696846
2,231700,481.3522619
2,231600,481.2483766
5,231500,11.82796958
8,231400,4.683229269
9,231300,3.944750272
8,231200,4.682723111
2,231100,480.7286137
5,231000,11.82285589
14,230900,2.416026589
4,230800,21.91840519
12,230700,2.798469854
3,230600,61.32248811
4,230500,21.91127918
17,230400,2.067474423
5,230300,11.81568182
17,230200,2.06736881
2,230100,479.6873982
11,230000,3.072060776
5,229900,11.81157452
9,229800,3.941899597
13,229700,2.58462178
7,229600,5.832478227
6,229500,7.824629482
6,229400,7.824061141
10,229300,3.43589913
5,229200,11.80437296
4,229100,21.87793221
17,229000,2.066733315
5,228900,11.80128119
6,228800,7.820646755
5,228700,11.79921821
2,228600,478.1213235
12,228500,2.796236178
13,228400,2.583493613
14,228300,2.414073131
17,228200,2.066307907
6,228100,7.816653862
7,228000,5.826654461
9,227900,3.938264902
15,227800,2.275989468
11,227700,3.069255218
19,227600,1.91406391
12,227500,2.795214347
5,227400,11.78577354
6,227300,7.812078032
11,227200,3.068641906
6,227100,7.810931977
2,227000,476.44517
12,226900,2.79459927
15,226800,2.275322021
9,226700,3.935955403
9,226600,3.935762454
7,226500,5.821162779
14,226400,2.412632496
12,226300,2.793982701
14,226200,2.412480197
17,226100,2.065184499
18,226000,1.983583417
2,225900,475.2893855
5,225800,11.76914158
10,225700,3.430466289
17,225600,2.064915574
19,225500,1.913130322
8,225400,4.667875229
6,225300,7.800579463
10,225200,3.429705569
16,225100,2.160346773
17,225000,2.064592122
6,224900,7.798269548
12,224800,2.792434697
3,224700,60.79497592
14,224600,2.41125729
11,224500,3.065308667
15,224400,2.273708874
14,224300,2.411027095
14,224200,2.4109503
8,224100,4.664501446
7,224000,5.811940312
5,223900,11.74926823
5,223800,11.74821853
20,223700,1.8513277
6,223600,7.790738606
18,223500,1.982357987
6,223400,7.789576763
18,223300,1.982259394
20,223200,1.851120582
8,223100,4.661894556
11,223000,3.063441088
11,222900,3.063316177
6,222800,7.786086025
15,222700,2.272556457
19,222600,1.911827449
4,222500,21.71863386
5,222400,11.73348322
4,222300,21.71375162
10,222200,3.425109067
14,222100,2.409330207
11,222000,3.06218968
4,221900,21.70397725
2,221800,470.9564736
9,221700,3.926213987
2,221600,470.7440918
13,221500,2.577404573
6,221400,7.777910404
7,221300,5.801880419
9,221200,3.925229134
18,221100,1.981169333
8,221000,4.656386637
11,220900,3.060807199
19,220800,1.911010657
10,220700,3.422789833
18,220600,1.980920164
17,220500,2.062140029
2,220400,469.4677838
2,220300,469.3612681
18,220200,1.980720444
20,220100,1.849826523
8,220000,4.653747706
7,219900,5.796622694
11,219800,3.059418445
5,219700,11.70485428
18,219600,1.980420221
8,219500,4.652424302
7,219400,5.79473798
10,219300,3.42061238
4,219200,21.63765229
18,219100,1.980169443
11,219000,3.058404468
15,218900,2.269950486
4,218800,21.62777433
18,218700,1.97996843
16,218600,2.1563941
7,218500,5.791336199
18,218400,1.979817443
19,218300,1.909865696
17,218200,2.060868491
20,218100,1.848982426
7,218000,5.789441127
7,217900,5.789061666
8,217800,4.64790491
4,217700,21.60053994
12,217600,2.784869877
20,217500,1.848727762
4,217400,21.59309448
4,217300,21.59061094
4,217200,21.58812655
15,217100,2.268701309
18,217000,1.979110237
3,216900,60.08321786
8,216800,4.645232006
20,216700,1.848387171
17,216600,2.05997648
3,216500,60.04626062
20,216400,1.848259141
7,216300,5.782969894
2,216200,464.9731175
11,216100,3.054700354
11,216000,3.054571821
14,215900,2.404462709
18,215800,1.978500622
7,215700,5.780675518
16,215600,2.154532489
10,215500,3.414638459
6,215400,7.742376439
11,215300,3.053670577
10,215200,3.414162805
20,215100,1.84770239
18,215000,1.978092431
17,214900,2.059021899
12,214800,2.781865892
13,214700,2.571229999
19,214600,1.908148149
5,214500,11.64891454
11,214400,3.052507912
7,214300,5.775300627
10,214200,3.412572971
8,214100,4.637960904
13,214000,2.57058417
18,213900,1.977528819
7,213800,5.773373727
3,213700,59.78627665
13,213600,2.570214248
18,213500,1.977323191
7,213400,5.771829425
7,213300,5.771442961
20,213200,1.846882899
16,213100,2.152962501
7,213000,5.770282639
3,212900,59.71157874
11,212800,3.050429953
10,212700,3.41017565
18,212600,1.976859193
8,212500,4.633614154
17,212400,2.057605112
13,212300,2.569007571
7,212200,5.767181583
11,212100,3.049516376
6,212000,7.721872802
6,211900,7.721265618
6,211800,7.720658194
3,211700,59.59918021
2,211600,460
2,211500,459.8912915
8,211400,4.630609121
16,211300,2.151821382
13,211200,2.567981197
9,211100,3.904898985
17,211000,2.05680484
3,210900,59.52401168
15,210800,2.264251724
2,210700,459.0206967
20,210600,1.845750175
14,210500,2.400116336
18,210400,1.97571712
6,210300,7.711518038
3,210200,59.45808313
13,210100,2.566949877
17,210000,2.056230152
14,209900,2.399627032
4,209800,21.40185271
2,209700,457.9301257
2,209600,457.8209257
6,209500,7.706621053
2,209400,457.6024475
3,209300,59.37310243
4,209200,21.38653467
7,209100,5.755069546
11,209000,3.045437298
7,208900,5.75428285
3,208800,59.32578563
16,208700,2.150156905
4,208600,21.37118363
10,208500,3.403381282
12,208400,2.774862554
9,208300,3.899109883
18,208200,1.974563712
7,208100,5.751129599
20,208000,1.844604088
18,207900,1.974405538
5,207800,11.57521613
13,207700,2.564682312
8,207600,4.620121733
16,207500,2.149382118
11,207400,3.0433104
12,207300,2.773639042
20,207200,1.844248707
20,207100,1.844204192
20,207000,1.844159658
5,206900,11.56517205
12,206800,2.773080932
18,206700,1.973770679
18,206600,1.973717617
17,206500,2.054198256
6,206400,7.687496815
8,206300,4.616495361
14,206200,2.396580643
19,206100,1.904093697
9,206000,3.894302569
20,205900,1.843668422
3,205800,59.04028657
14,205700,2.396165082
17,205600,2.053670531
19,205500,1.903801546
8,205400,4.613973065
11,205300,3.040496095
4,205200,21.28356329
14,205100,2.395665169
6,205000,7.678781505
16,204900,2.147688899
17,204800,2.053199613
17,204700,2.053140626
6,204600,7.676282308
4,204500,21.26538883
14,204400,2.395080218
16,204300,2.147295297
9,204200,3.890506929
15,204100,2.259381319
14,204000,2.394745124
15,203900,2.259233652
13,203800,2.560945413
5,203700,11.52917432
16,203600,2.146834722
3,203500,58.81951933
13,203400,2.560558417
11,203300,3.037791367
15,203200,2.25871575
3,203100,58.78095547
6,203000,7.666244621
15,202900,2.258493282
11,202800,3.037111406
15,202700,2.2583448
14,202600,2.393567473
2,202500,450
12,202400,2.768115512
8,202300,4.605210491
14,202200,2.393229613
6,202100,7.660569416
7,202000,5.726738317
3,201900,58.6649592
19,201800,1.901981888
3,201700,58.64558184
20,201600,1.84172391
13,201500,2.558710538
9,201400,3.884543067
12,201300,2.766858703
10,201200,3.391273355
7,201100,5.723086313
19,201000,1.901584295
14,200900,2.392127266
15,200800,2.256927356
5,200700,11.4950132
6,200600,7.651063765
11,200500,3.033963823
4,200400,21.15799106
17,200300,2.050517996
7,200200,5.719420273
5,200100,11.48813202
10,200000,3.389245277
6,199900,7.64660751
5,199800,11.48468523
3,199700,58.45109995
7,199600,5.716968391
2,199500,446.6542287
17,199400,2.049974876
16,199300,2.143972479
6,199200,7.642138232
15,199100,2.255648465
8,199000,4.595752526
13,198900,2.556155624
9,198800,3.878938832
14,198700,2.390246576
5,198600,11.47085655
19,198500,1.900332083
4,198400,21.10500294
11,198300,3.030922224
16,198200,2.143230979
10,198100,3.386011646
16,198000,2.143095747
5,197900,11.46275893
17,197800,2.049003606
5,197700,11.46044111
11,197600,3.029948008
14,197500,2.38921258
16,197400,2.14268928
4,197300,21.07568851
6,197200,7.629296355
3,197100,58.19632244
17,197000,2.048515195
19,196900,1.899522803
18,196800,1.968396142
17,196700,2.04833156
14,196600,2.388433248
5,196500,11.44649468
3,196400,58.12734603
11,196300,3.028130396
20,196200,1.839225375
11,196100,3.027849793
6,196000,7.62153904
8,195900,4.586741919
10,195800,3.382059694
4,195700,21.03282975
14,195600,2.387563428
16,195500,2.141394449
15,195400,2.252829394
20,195300,1.838802613
6,195200,7.61634548
9,195100,3.870850188
14,195000,2.387039552
3,194900,57.97898565
12,194800,2.759301007
7,194700,5.696704698
8,194600,4.582926102
9,194500,3.869525687
8,194400,4.582337075
3,194300,57.91942835
12,194200,2.758591765
9,194100,3.868640667
4,194000,20.98700338
15,193900,2.251672311
20,193800,1.838093878
5,193700,11.41368609
2,193600,440
9,193500,3.867310093
5,193400,11.41014843
20,193300,1.837856475
10,193200,3.377541642
18,193100,1.966321694
11,193000,3.023466841
5,192900,11.40424255
18,192800,1.966151854
19,192700,1.897368426
9,192600,3.86530734
16,192500,2.139325761
15,192400,2.250506843
3,192300,57.72001404
16,192200,2.139117233
3,192100,57.6999967
16,192000,2.138978045
13,191900,2.5491206
6,191800,7.594072992
13,191700,2.548916139
2,191600,437.7213726
4,191500,20.9190614
6,191400,7.591431115
7,191300,5.682385717
18,191200,1.965241804
17,191100,2.044854414
3,191000,57.5896522
18,190900,1.965070369
10,190800,3.373322298
2,190700,436.6921112
4,190600,20.89443943
13,190500,2.547685221
14,190400,2.382972703
12,190300,2.753932126
20,190200,1.836371422
14,190100,2.382704314
11,190000,3.019163907
19,189900,1.89590732
14,189800,2.382435533
11,189700,3.018730223
3,189600,57.44859931
18,189500,1.964266961
14,189400,2.382076543
16,189300,2.137085577
16,189200,2.137015001
20,189100,1.835838936
13,189000,2.546136468
8,188900,4.565927326
2,188800,434.5112196
19,188700,1.895274875
6,188600,7.572808037
13,188500,2.545617695
12,188400,2.751630248
11,188300,3.016698083
17,188200,2.04301588
17,188100,2.042952008
16,188000,2.136165347
3,187900,57.27638417
11,187800,3.015968989
4,187700,20.81450409
20,187600,1.835108056
2,187500,433.0127019
18,187400,1.963051276
14,187300,2.380180217
18,187200,1.962934826
16,187100,2.135524763
14,187000,2.379907703
16,186900,2.135382019
16,186800,2.135310593
5,186700,11.3299727
10,186600,3.365822149
6,186500,7.558688929
14,186400,2.379361456
17,186300,2.04179681
14,186200,2.37917901
7,186100,5.660058377
7,186000,5.65962379
20,185900,1.834272983
18,185800,1.962116372
3,185700,57.05196861
17,185600,2.041344727
16,185500,2.134378781
3,185400,57.0212294
10,185300,3.363469872
7,185200,5.656139867
3,185100,56.99045701
2,185000,430.1162634
5,184900,11.3080412
15,184800,2.24446824
5,184700,11.30559384
14,184600,2.377712861
19,184500,1.893030903
20,184400,1.833530108
8,184300,4.551878559
11,184200,3.010666799
8,184100,4.551260811
9,184000,3.845738572
8,183900,4.550642475
19,183800,1.89265221
5,183700,11.29332512
12,183600,2.745718794
3,183500,56.82577353
11,183400,3.009475751
10,183300,3.359821822
8,183200,4.548473656
12,183100,2.745094894
15,183000,2.243004127
13,182900,2.53971901
16,182800,2.132423755
18,182700,1.960283156
20,182600,1.832631042
10,182500,3.358352563
3,182400,56.71199756
16,182300,2.132058745
5,182200,11.27482149
18,182100,1.959924949
20,182000,1.832329482
16,181900,2.131766061
18,181800,1.959745428
14,181700,2.375025129
11,181600,3.006778529
15,181500,2.241773728
6,181400,7.523839926
11,181300,3.006326631
16,181200,2.131252408
13,181100,2.537787567
3,181000,56.56652826
4,180900,20.62337039
17,180800,2.038200793
7,180700,5.636298972
2,180600,424.9705872
10,180500,3.3546539
13,180400,2.537031662
13,180300,2.536923454
20,180200,1.831419101
8,180100,4.538780853
7,180000,5.633174634
16,179900,2.130293527
12,179800,2.74093755
11,179700,3.003904966
4,179600,20.58621874
10,179500,3.352790716
19,179400,1.890240093
16,179300,2.129848773
8,179200,4.535939472
17,179100,2.037068451
14,179000,2.372486708
12,178900,2.739791591
6,178800,7.505758483
2,178700,422.7292278
5,178600,11.22991039
6,178500,7.503658088
17,178400,2.03659925
4,178300,20.54886485
19,178200,1.889572515
3,178100,56.26279544
7,178000,5.624190213
7,177900,5.623738725
14,177800,2.371347089
16,177700,2.128655907
2,177600,421.4261501
10,177500,3.349036153
18,177400,1.957079799
14,177300,2.370870139
7,177200,5.620572201
8,177100,4.529260712
14,177000,2.370583369
7,176900,5.619211836
9,176800,3.828719803
3,176700,56.11498483
4,176600,20.49970799
19,176500,1.888619452
13,176400,2.532659549
11,176300,2.998693156
5,176200,11.19956567
12,176100,2.736192279
13,176000,2.532217317
18,175900,1.956156773
11,175800,2.997919019
7,175700,5.613750526
15,175600,2.236840243
20,175500,1.829000634
12,175400,2.735284256
2,175300,418.6884283
3,175200,55.95574735
18,175100,1.955661449
18,175000,1.955599383
2,174900,418.2104733
12,174800,2.734503303
7,174700,5.609174957
17,174600,2.03402152
7,174500,5.608257151
12,174400,2.733981302
4,174300,20.43263358
18,174200,1.955101648
20,174100,1.828268339
18,174000,1.954976876
11,173900,2.994958929
14,173800,2.367496085
4,173700,20.41502681
20,173600,1.828005449
19,173500,1.886916161
16,173400,2.125399472
15,173300,2.234875001
3,173200,55.74201056
14,173100,2.36681371
5,173000,11.15858743
17,172900,2.032851188
4,172800,20.38853094
17,172700,2.03271279
9,172600,3.818505507
4,172500,20.37967598
5,172400,11.15083661
3,172300,55.64529201
10,172200,3.338899251
9,172100,3.817274842
9,172000,3.817028327
3,171900,55.60219787
7,171800,5.595777676
17,171700,2.032018532
15,171600,2.233406722
5,171500,11.13916982
17,171400,2.031809513
11,171300,2.990860271
15,171200,2.233059272
20,171100,1.826680112
16,171000,2.123548855
18,170900,1.953025404
15,170800,2.232711064
11,170700,2.9899064
8,170600,4.508139832
4,170500,20.32034587
15,170400,2.232362093
14,170300,2.364058336
16,170200,2.122926568
10,170100,3.334804903
17,170000,2.030829512
19,169900,1.884834991
11,169800,2.988469863
7,169700,5.585954657
5,169600,11.11437817
18,169500,1.952133112
19,169400,1.884542642
18,169300,1.952005074
17,169200,2.030266096
10,169100,3.332839201
14,169000,2.362764728
18,168900,1.951748568
16,168800,2.121830939
4,168700,20.26650082
8,168600,4.501499397
10,168500,3.331654751
5,168400,11.09860557
17,168300,2.029629248
4,168200,20.25146743
13,168100,2.523287563
4,168000,20.24544469
12,167900,2.725341261
9,167800,3.806557896
7,167700,5.576502049
2,167600,409.3897898
7,167500,5.575551481
18,167400,1.950781536
15,167300,2.229631353
18,167200,1.95065198
4,167100,20.21827561
16,167000,2.120409686
6,166900,7.420093699
9,166800,3.804030629
18,166700,1.95032745
17,166600,2.028417519
18,166500,1.950197381
16,166400,2.119932743
19,166300,1.882711618
11,166200,2.982653613
7,166100,5.568870135
2,166000,407.4309757
2,165900,407.3082371
15,165800,2.22829303
10,165700,3.32607663
17,165600,2.027699289
10,165500,3.325674955
3,165400,54.89235143
8,165300,4.490390462
13,165200,2.519912077
11,165100,2.980853574
11,165000,2.980689394
15,164900,2.227484601
9,164800,3.79893543
16,164700,2.118572594
9,164600,3.798422891
10,164500,3.323659999
17,164400,2.026832006
11,164300,2.979537594
11,164200,2.979372687
8,164100,4.486302696
6,164000,7.398448266
5,163900,11.03864561
4,163800,20.1177068
17,163700,2.026323335
16,163600,2.117685467
5,163500,11.03325235
13,163400,2.517789329
14,163300,2.356981404
15,163200,2.225946269
15,163100,2.225855314
12,163000,2.718622876
2,162900,403.6087214
17,162800,2.025666314
2,162700,403.3608806
19,162600,1.880483392
9,162500,3.793007551
16,162400,2.116711292
18,162300,1.947431273
19,162200,1.880239632
11,162100,2.975888381
6,162000,7.383333785
4,161900,20.05911241
3,161800,54.49117496
14,161700,2.355324316
13,161600,2.515644886
13,161500,2.515525105
9,161400,3.790146071
9,161300,3.789885077
2,161200,401.497198
10,161100,3.316725685
6,161000,7.375718152
16,160900,2.115484038
10,160800,3.316107527
15,160700,2.223656627
5,160600,10.99383231
19,160500,1.879197259
10,160400,3.3152817
7,160300,5.540665499
9,160200,3.787004617
14,160100,2.353651932
11,160000,2.972362795
9,159900,3.786215986
6,159800,7.366527184
17,159700,2.023376771
12,159600,2.713851464
19,159500,1.878579202
15,159400,2.222452842
10,159300,3.313001081
11,159200,2.971008641
18,159100,1.945278007
17,159000,2.022853991
20,158900,1.819936331
2,158800,398.4971769
14,158700,2.352175816
7,158600,5.532232895
4,158500,19.9529593
20,158400,1.819649569
20,158300,1.819592113
5,158200,10.96077583
9,158100,3.781456394
12,158000,2.711573768
14,157900,2.351326883
8,157800,4.464402831
8,157700,4.464049089
14,157600,2.351007503
5,157500,10.95105882
10,157400,3.309028234
11,157300,2.967767564
17,157200,2.021499689
18,157100,1.943911347
10,157000,3.308186349
12,156900,2.709995556
6,156800,7.343295581
13,156700,2.509693536
16,156600,2.111905518
17,156500,2.020969071
10,156400,3.306919895
4,156300,19.88335857
12,156200,2.708985949
12,156100,2.708841381
8,156000,4.458005242
17,155900,2.020512475
14,155800,2.349079286
18,155700,1.942944873
3,155600,53.78607638
13,155500,2.508209893
11,155400,2.9644907
9,155300,3.773955965
9,155200,3.773685875
10,155100,3.30416084
14,155000,2.348215652
13,154900,2.507464104
20,154800,1.817559127
8,154700,4.453344467
8,154600,4.452984528
16,154500,2.110124258
9,154400,3.771519576
7,154300,5.510552347
19,154200,1.875240924
11,154100,2.962227584
18,154000,1.941760202
15,153900,2.217256353
14,153800,2.346912408
8,153700,4.449735878
20,153600,1.81685204
12,153500,2.7050525
19,153400,1.874727616
19,153300,1.874663274
5,153200,10.89059864
14,153100,2.346147816
12,153000,2.704317131
13,152900,2.504958734
12,152800,2.704022366
19,152700,1.874276386
11,152600,2.959594628
16,152500,2.108406591
3,152400,53.41480603
11,152300,2.959065215
3,152200,53.39142975
5,152100,10.87491429
5,152000,10.87348395
13,151900,2.503694684
20,151800,1.815781507
19,151700,1.873628361
16,151600,2.107626741
14,151500,2.344387914
5,151400,10.86488603
17,151300,2.016955923
15,151200,2.214641596
4,151100,19.71587773
14,151000,2.343834404
17,150900,2.016641865
17,150800,2.016563228
4,150700,19.70281652
15,150600,2.214054624
16,150500,2.106667674
18,150400,1.939210169
16,150300,2.106492593
4,150200,19.6864534
4,150100,19.68317588
13,150000,2.501271681
19,149900,1.87245165
14,149800,2.342499006
14,149700,2.342387275
20,149600,1.814456579
3,149500,53.07382615
19,149400,1.87212241
19,149300,1.872056437
18,149200,1.938347334
9,149100,3.756910502
17,149000,2.015139308
7,148900,5.482579739
15,148800,2.212280521
2,148700,385.6163897
9,148600,3.755508563
7,148500,5.480473281
5,148400,10.82148297
9,148300,3.754665386
17,148200,2.014501251
4,148100,19.61727881
7,148000,5.477833359
5,147900,10.81418101
15,147800,2.211286234
12,147700,2.696383792
17,147600,2.014020577
19,147500,1.870861704
18,147400,1.937040714
6,147300,7.2672002
11,147200,2.949917029
2,147100,383.5361782
11,147000,2.949552436
15,146900,2.210385992
16,146800,2.103392778
10,146700,3.28581427
5,146600,10.79510309
4,146500,19.56407892
2,146400,382.6225294
3,146300,52.69241562
5,146200,10.78920573
18,146100,1.936087638
10,146000,3.28424302
13,145900,2.495945065
8,145800,4.420482652
13,145700,2.49568171
