Value1,Value2,Result
5.1,3,132.651
5,3,125
4.9,3,117.649
4.8,3,110.592
4.7,3,103.823
4.6,3,97.336
4.5,3,91.125
4.4,3,85.184
4.3,3,79.507
4.2,3,74.088
4.1,3,68.921
4,3,64
3.9,3,59.319
3.8,3,54.872
3.7,3,50.653
3.6,3,46.656
3.5,3,42.875
3.4,3,39.304
3.3,3,35.937
3.2,3,32.768
3.1,3,29.791
3,3,27
2.9,3,24.389
2.8,3,21.952
2.7,3,19.683
2.6,3,17.576
2.5,3,15.625
2.4,3,13.824
2.3,3,12.167
2.2,3,10.648
2.1,3,9.261
2,3,8
1.9,3,6.859
1.8,3,5.832
1.7,3,4.913
1.6,3,4.096
1.5,3,3.375
1.4,3,2.744
1.3,3,2.197
1.2,3,1.728
1.1,3,1.331
1,3,1
39.2,4,2361262.49
39.1,4,2337260.016
39,4,2313441
38.9,4,2289804.504
38.8,4,2266349.594
38.7,4,2243075.336
38.6,4,2219980.802
38.5,4,2197065.063
38.4,4,2174327.194
38.3,4,2151766.272
38.2,4,2129381.378
38.1,4,2107171.592
38,4,2085136
37.9,4,2063273.688
37.8,4,2041583.746
37.7,4,2020065.264
37.6,4,1998717.338
37.5,4,1977539.063
37.4,4,1956529.538
37.3,4,1935687.864
37.2,4,1915013.146
37.1,4,1894504.488
37,4,1874161
36.9,4,1853981.792
36.8,4,1833965.978
36.7,4,1814112.672
36.6,4,1794420.994
36.5,4,1774890.063
36.4,4,1755519.002
36.3,4,1736306.936
36.2,4,1717252.994
36.1,4,1698356.304
36,4,1679616
35.9,4,1661031.216
35.8,4,1642601.09
35.7,4,1624324.76
35.6,4,1606201.37
35.5,4,1588230.063
35.4,4,1570409.986
35.3,4,1552740.288
35.2,4,1535220.122
35.1,4,1517848.64
35,4,1500625
34.9,4,1483548.36
34.8,4,1466617.882
34.7,4,1449832.728
34.6,4,1433192.066
34.5,4,1416695.063
34.4,4,1400340.89
34.3,4,1384128.72
34.2,4,1368057.73
34.1,4,1352127.096
34,4,1336336
33.9,4,1320683.624
33.8,4,1305169.154
33.7,4,1289791.776
33.6,4,1274550.682
33.5,4,1259445.063
33.4,4,1244474.114
33.3,4,1229637.032
33.2,4,1214933.018
33.1,4,1200361.272
33,4,1185921
32.9,4,1171611.408
32.8,4,1157431.706
32.7,4,1143381.104
32.6,4,1129458.818
32.5,4,1115664.063
32.4,4,1101996.058
32.3,4,1088454.024
32.2,4,1075037.186
32.1,4,1061744.768
32,4,1048576
31.9,4,1035530.112
31.8,4,1022606.338
31.7,4,1009803.912
31.6,4,997122.0736
31.5,4,984560.0625
31.4,4,972117.1216
31.3,4,959792.4961
31.2,4,947585.4336
31.1,4,935495.1841
31,4,923521
30.9,4,911662.1361
30.8,4,899917.8496
30.7,4,888287.4001
30.6,4,876770.0496
30.5,4,865365.0625
30.4,4,854071.7056
30.3,4,842889.2481
30.2,4,831816.9616
30.1,4,820854.1201
30,4,810000
29.9,4,799253.8801
29.8,4,788615.0416
29.7,4,778082.7681
29.6,4,767656.3456
29.5,4,757335.0625
29.4,4,747118.2096
29.3,4,737005.0801
29.2,4,726994.9696
29.1,4,717087.1761
29,4,707281
28.9,4,697575.7441
28.8,4,687970.7136
28.7,4,678465.2161
28.6,4,669058.5616
28.5,4,659750.0625
28.4,4,650539.0336
28.3,4,641424.7921
28.2,4,632406.6576
28.1,4,623483.9521
28,4,614656
27.9,4,605922.1281
27.8,4,597281.6656
27.7,4,588733.9441
27.6,4,580278.2976
27.5,4,571914.0625
27.4,4,563640.5776
27.3,4,555457.1841
27.2,4,547363.2256
27.1,4,539358.0481
27,4,531441
26.9,4,523611.4321
26.8,4,515868.6976
26.7,4,508212.1521
26.6,4,500641.1536
26.5,4,493155.0625
26.4,4,485753.2416
26.3,4,478435.0561
26.2,4,471199.8736
26.1,4,464047.0641
26,4,456976
25.9,4,449986.0561
25.8,4,443076.6096
25.7,4,436247.0401
25.6,4,429496.7296
25.5,4,422825.0625
25.4,4,416231.4256
25.3,4,409715.2081
25.2,4,403275.8016
25.1,4,396912.6001
25,4,390625
24.9,4,384412.4001
24.8,4,378274.2016
24.7,4,372209.8081
24.6,4,366218.6256
24.5,4,360300.0625
24.4,4,354453.5296
24.3,4,348678.4401
24.2,4,342974.2096
24.1,4,337340.2561
24,4,331776
23.9,4,326280.8641
23.8,4,320854.2736
23.7,4,315495.6561
23.6,4,310204.4416
23.5,4,304980.0625
23.4,4,299821.9536
23.3,4,294729.5521
23.2,4,289702.2976
23.1,4,284739.6321
23,4,279841
22.9,4,275005.8481
22.8,4,270233.6256
22.7,4,265523.7841
22.6,4,260875.7776
22.5,4,256289.0625
22.4,4,251763.0976
22.3,4,247297.3441
22.2,4,242891.2656
22.1,4,238544.3281
22,4,234256
21.9,4,230025.7521
21.8,4,225853.0576
21.7,4,221737.3921
21.6,4,217678.2336
21.5,4,213675.0625
21.4,4,209727.3616
21.3,4,205834.6161
21.2,4,201996.3136
21.1,4,198211.9441
21,4,194481
20.9,4,190802.9761
20.8,4,187177.3696
20.7,4,183603.6801
20.6,4,180081.4096
20.5,4,176610.0625
20.4,4,173189.1456
20.3,4,169818.1681
20.2,4,166496.6416
20.1,4,163224.0801
20,4,160000
19.9,4,156823.9201
19.8,4,153695.3616
19.7,4,150613.8481
19.6,4,147578.9056
19.5,4,144590.0625
19.4,4,141646.8496
19.3,4,138748.8001
19.2,4,135895.4496
19.1,4,133086.3361
19,4,130321
18.9,4,127598.9841
18.8,4,124919.8336
18.7,4,122283.0961
18.6,4,119688.3216
18.5,4,117135.0625
18.4,4,114622.8736
18.3,4,112151.3121
18.2,4,109719.9376
18.1,4,107328.3121
18,4,104976
17.9,4,102662.5681
17.8,4,100387.5856
17.7,4,98150.6241
17.6,4,95951.2576
17.5,4,93789.0625
17.4,4,91663.6176
17.3,4,89574.5041
17.2,4,87521.3056
17.1,4,85503.6081
17,4,83521
16.9,4,81573.0721
16.8,4,79659.4176
16.7,4,77779.6321
16.6,4,75933.3136
16.5,4,74120.0625
16.4,4,72339.4816
16.3,4,70591.1761
16.2,4,68874.7536
16.1,4,67189.8241
16,4,65536
15.9,4,63912.8961
15.8,4,62320.1296
15.7,4,60757.3201
15.6,4,59224.0896
15.5,4,57720.0625
15.4,4,56244.8656
15.3,4,54798.1281
15.2,4,53379.4816
15.1,4,51988.5601
15,4,50625
14.9,4,49288.4401
14.8,4,47978.5216
14.7,4,46694.8881
14.6,4,45437.1856
14.5,4,44205.0625
14.4,4,42998.1696
14.3,4,41816.1601
14.2,4,40658.6896
14.1,4,39525.4161
14,4,38416
13.9,4,37330.1041
13.8,4,36267.3936
13.7,4,35227.5361
13.6,4,34210.2016
13.5,4,33215.0625
13.4,4,32241.7936
13.3,4,31290.0721
13.2,4,30359.5776
13.1,4,29449.9921
13,4,28561
12.9,4,27692.2881
12.8,4,26843.5456
12.7,4,26014.4641
12.6,4,25204.7376
12.5,4,24414.0625
12.4,4,23642.1376
12.3,4,22888.6641
12.2,4,22153.3456
12.1,4,21435.8881
12,4,20736
11.9,4,20053.3921
11.8,4,19387.7776
11.7,4,18738.8721
11.6,4,18106.3936
11.5,4,17490.0625
11.4,4,16889.6016
11.3,4,16304.7361
11.2,4,15735.1936
11.1,4,15180.7041
11,4,14641
10.9,4,14115.8161
10.8,4,13604.8896
10.7,4,13107.9601
10.6,4,12624.7696
10.5,4,12155.0625
10.4,4,11698.5856
10.3,4,11255.0881
10.2,4,10824.3216
10.1,4,10406.0401
10,4,10000
9.9,4,9605.9601
9.8,4,9223.6816
9.7,4,8852.9281
9.6,4,8493.4656
9.5,4,8145.0625
9.4,4,7807.4896
9.3,4,7480.5201
9.2,4,7163.9296
9.1,4,6857.4961
9,4,6561
8.9,4,6274.2241
8.8,4,5996.9536
8.7,4,5728.9761
8.6,4,5470.0816
8.5,4,5220.0625
8.4,4,4978.7136
8.3,4,4745.8321
8.2,4,4521.2176
8.1,4,4304.6721
8,4,4096
7.9,4,3895.0081
7.8,4,3701.5056
7.7,4,3515.3041
7.6,4,3336.2176
7.5,4,3164.0625
7.4,4,2998.6576
7.3,4,2839.8241
7.2,4,2687.3856
7.1,4,2541.1681
7,4,2401
6.9,4,2266.7121
6.8,4,2138.1376
6.7,4,2015.1121
6.6,4,1897.4736
6.5,4,1785.0625
6.4,4,1677.7216
6.3,4,1575.2961
6.2,4,1477.6336
6.1,4,1384.5841
6,4,1296
5.9,4,1211.7361
5.8,4,1131.6496
5.7,4,1055.6001
5.6,4,983.4496
5.5,4,915.0625
5.4,4,850.3056
5.3,4,789.0481
5.2,4,731.1616
5.1,4,676.5201
5,4,625
4.9,4,576.4801
4.8,4,530.8416
4.7,4,487.9681
4.6,4,447.7456
4.5,4,410.0625
4.4,4,374.8096
4.3,4,341.8801
4.2,4,311.1696
4.1,4,282.5761
4,4,256
3.9,4,231.3441
3.8,4,208.5136
3.7,4,187.4161
3.6,4,167.9616
3.5,4,150.0625
3.4,4,133.6336
3.3,4,118.5921
3.2,4,104.8576
3.1,4,92.3521
3,4,81
2.9,4,70.7281
2.8,4,61.4656
2.7,4,53.1441
2.6,4,45.6976
2.5,4,39.0625
2.4,4,33.1776
2.3,4,27.9841
2.2,4,23.4256
2.1,4,19.4481
2,4,16
1.9,4,13.0321
1.8,4,10.4976
1.7,4,8.3521
1.6,4,6.5536
1.5,4,5.0625
1.4,4,3.8416
1.3,4,2.8561
1.2,4,2.0736
1,4,1
1.1,4,1
39.2,5,92561489.59
39.1,5,91386866.63
39,5,90224199
38.9,5,89073395.21
38.8,5,87934364.23
38.7,5,86807015.51
38.6,5,85691258.94
38.5,5,84587004.91
38.4,5,83494164.23
38.3,5,82412648.22
38.2,5,81342368.62
38.1,5,80283237.66
38,5,79235168
37.9,5,78198072.78
37.8,5,77171865.58
37.7,5,76156460.46
37.6,5,75151771.89
37.5,5,74157714.84
37.4,5,73174204.71
37.3,5,72201157.33
37.2,5,71238489.02
37.1,5,70286116.51
37,5,69343957
36.9,5,68411928.13
36.8,5,67489947.98
36.7,5,66577935.07
36.6,5,65675808.37
36.5,5,64783487.28
36.4,5,63900891.66
36.3,5,63027941.78
36.2,5,62164558.37
36.1,5,61310662.58
36,5,60466176
35.9,5,59631020.66
35.8,5,58805119.01
35.7,5,57988393.94
35.6,5,57180768.76
35.5,5,56382167.22
35.4,5,55592513.49
35.3,5,54811732.17
35.2,5,54039748.28
35.1,5,53276487.27
35,5,52521875
34.9,5,51775837.77
34.8,5,51038302.28
34.7,5,50309195.67
34.6,5,49588445.47
34.5,5,48875979.66
34.4,5,48171726.6
34.3,5,47475615.1
34.2,5,46787574.35
34.1,5,46107533.98
34,5,45435424
33.9,5,44771174.86
33.8,5,44114717.39
33.7,5,43465982.85
33.6,5,42824902.9
33.5,5,42191409.59
33.4,5,41565435.39
33.3,5,40946913.17
33.2,5,40335776.18
33.1,5,39731958.11
33,5,39135393
32.9,5,38546015.33
32.8,5,37963759.94
32.7,5,37388562.1
32.6,5,36820357.45
32.5,5,36259082.03
32.4,5,35704672.27
32.3,5,35157064.98
32.2,5,34616197.38
32.1,5,34082007.06
32,5,33554432
31.9,5,33033410.58
31.8,5,32518881.54
31.7,5,32010784.01
31.6,5,31509057.53
31.5,5,31013641.97
31.4,5,30524477.62
31.3,5,30041505.13
31.2,5,29564665.53
31.1,5,29093900.23
31,5,28629151
30.9,5,28170360.01
30.8,5,27717469.77
30.7,5,27270423.18
30.6,5,26829163.52
30.5,5,26393634.41
30.4,5,25963779.85
30.3,5,25539544.22
30.2,5,25120872.24
30.1,5,24707709.02
30,5,24300000
29.9,5,23897691.01
29.8,5,23500728.24
29.7,5,23109058.21
29.6,5,22722627.83
29.5,5,22341384.34
29.4,5,21965275.36
29.3,5,21594248.85
29.2,5,21228253.11
29.1,5,20867236.82
29,5,20511149
28.9,5,20159939
28.8,5,19813556.55
28.7,5,19471951.7
28.6,5,19135074.86
28.5,5,18802876.78
28.4,5,18475308.55
28.3,5,18152321.62
28.2,5,17833867.74
28.1,5,17519899.05
28,5,17210368
27.9,5,16905227.37
27.8,5,16604430.3
27.7,5,16307930.25
27.6,5,16015681.01
27.5,5,15727636.72
27.4,5,15443751.83
27.3,5,15163981.13
27.2,5,14888279.74
27.1,5,14616603.1
27,5,14348907
26.9,5,14085147.52
26.8,5,13825281.1
26.7,5,13569264.46
26.6,5,13317054.69
26.5,5,13068609.16
26.4,5,12823885.58
26.3,5,12582841.98
26.2,5,12345436.69
26.1,5,12111628.37
26,5,11881376
25.9,5,11654638.85
25.8,5,11431376.53
25.7,5,11211548.93
25.6,5,10995116.28
25.5,5,10782039.09
25.4,5,10572278.21
25.3,5,10365794.76
25.2,5,10162550.2
25.1,5,9962506.263
25,5,9765625
24.9,5,9571868.762
24.8,5,9381200.2
24.7,5,9193582.26
24.6,5,9008978.19
24.5,5,8827351.531
24.4,5,8648666.122
24.3,5,8472886.094
24.2,5,8299975.872
24.1,5,8129900.172
24,5,7962624
23.9,5,7798112.652
23.8,5,7636331.712
23.7,5,7477247.05
23.6,5,7320824.822
23.5,5,7167031.469
23.4,5,7015833.714
23.3,5,6867198.564
23.2,5,6721093.304
23.1,5,6577485.502
23,5,6436343
22.9,5,6297633.921
22.8,5,6161326.664
22.7,5,6027389.899
22.6,5,5895792.574
22.5,5,5766503.906
22.4,5,5639493.386
22.3,5,5514730.773
22.2,5,5392186.096
22.1,5,5271829.651
22,5,5153632
21.9,5,5037563.971
21.8,5,4923596.656
21.7,5,4811701.409
21.6,5,4701849.846
21.5,5,4594013.844
21.4,5,4488165.538
21.3,5,4384277.323
21.2,5,4282321.848
21.1,5,4182272.021
21,5,4084101
20.9,5,3987782.2
20.8,5,3893289.288
20.7,5,3800596.178
20.6,5,3709677.038
20.5,5,3620506.281
20.4,5,3533058.57
20.3,5,3447308.812
20.2,5,3363232.16
20.1,5,3280804.01
20,5,3200000
19.9,5,3120796.01
19.8,5,3043168.16
19.7,5,2967092.808
19.6,5,2892546.55
19.5,5,2819506.219
19.4,5,2747948.882
19.3,5,2677851.842
19.2,5,2609192.632
19.1,5,2541949.02
19,5,2476099
18.9,5,2411620.799
18.8,5,2348492.872
18.7,5,2286693.897
18.6,5,2226202.782
18.5,5,2166998.656
18.4,5,2109060.874
18.3,5,2052369.011
18.2,5,1996902.864
18.1,5,1942642.449
18,5,1889568
17.9,5,1837659.969
17.8,5,1786899.024
17.7,5,1737266.047
17.6,5,1688742.134
17.5,5,1641308.594
17.4,5,1594946.946
17.3,5,1549638.921
17.2,5,1505366.456
17.1,5,1462111.699
17,5,1419857
16.9,5,1378584.918
16.8,5,1338278.216
16.7,5,1298919.856
16.6,5,1260493.006
16.5,5,1222981.031
16.4,5,1186367.498
16.3,5,1150636.17
16.2,5,1115771.008
16.1,5,1081756.168
16,5,1048576
15.9,5,1016215.048
15.8,5,984658.0477
15.7,5,953889.9256
15.6,5,923895.7978
15.5,5,894660.9687
15.4,5,866170.9302
15.3,5,838411.3599
15.2,5,811368.1203
15.1,5,785027.2575
15,5,759375
14.9,5,734397.7575
14.8,5,710082.1197
14.7,5,686414.8551
14.6,5,663382.9098
14.5,5,640973.4062
14.4,5,619173.6422
14.3,5,597971.0894
14.2,5,577353.3923
14.1,5,557308.367
14,5,537824
13.9,5,518888.447
13.8,5,500490.0317
13.7,5,482617.2446
13.6,5,465258.7418
13.5,5,448403.3437
13.4,5,432040.0342
13.3,5,416157.9589
13.2,5,400746.4243
13.1,5,385794.8965
13,5,371293
12.9,5,357230.5165
12.8,5,343597.3837
12.7,5,330383.6941
12.6,5,317579.6938
12.5,5,305175.7812
12.4,5,293162.5062
12.3,5,281530.5684
12.2,5,270270.8163
12.1,5,259374.246
12,5,248832
11.9,5,238635.366
11.8,5,228775.7757
11.7,5,219244.8036
11.6,5,210034.1658
11.5,5,201135.7187
11.4,5,192541.4582
11.3,5,184243.5179
11.2,5,176234.1683
11.1,5,168505.8155
11,5,161051
10.9,5,153862.3955
10.8,5,146932.8077
10.7,5,140255.1731
10.6,5,133822.5578
10.5,5,127628.1562
10.4,5,121665.2902
10.3,5,115927.4074
10.2,5,110408.0803
10.1,5,105101.005
10,5,100000
9.9,5,95099.00499
9.8,5,90392.07968
9.7,5,85873.40257
9.6,5,81537.26976
9.5,5,77378.09375
9.4,5,73390.40224
9.3,5,69568.83693
9.2,5,65908.15232
9.1,5,62403.21451
9,5,59049
8.9,5,55840.59449
8.8,5,52773.19168
8.7,5,49842.09207
8.6,5,47042.70176
8.5,5,44370.53125
8.4,5,41821.19424
8.3,5,39390.40643
8.2,5,37073.98432
8.1,5,34867.84401
8,5,32768
7.9,5,30770.56399
7.8,5,28871.74368
7.7,5,27067.84157
7.6,5,25355.25376
7.5,5,23730.46875
7.4,5,22190.06624
7.3,5,20730.71593
7.2,5,19349.17632
7.1,5,18042.29351
7,5,16807
6.9,5,15640.31349
6.8,5,14539.33568
6.7,5,13501.25107
6.6,5,12523.32576
6.5,5,11602.90625
6.4,5,10737.41824
6.3,5,9924.36543
6.2,5,9161.32832
6.1,5,8445.96301
6,5,7776
5.9,5,7149.24299
5.8,5,6563.56768
5.7,5,6016.92057
5.6,5,5507.31776
5.5,5,5032.84375
5.4,5,4591.65024
5.3,5,4181.95493
5.2,5,3802.04032
5.1,5,3450.25251
5,5,3125
4.9,5,2824.75249
4.8,5,2548.03968
4.7,5,2293.45007
4.6,5,2059.62976
4.5,5,1845.28125
4.4,5,1649.16224
4.3,5,1470.08443
4.2,5,1306.91232
4.1,5,1158.56201
4,5,1024
3.9,5,902.24199
3.8,5,792.35168
3.7,5,693.43957
3.6,5,604.66176
3.5,5,525.21875
3.4,5,454.35424
3.3,5,391.35393
3.2,5,335.54432
3.1,5,286.29151
3,5,243
2.9,5,205.11149
2.8,5,172.10368
2.7,5,143.48907
2.6,5,118.81376
2.5,5,97.65625
2.4,5,79.62624
2.3,5,64.36343
2.2,5,51.53632
2.1,5,40.84101
2,5,32
1.9,5,24.76099
1.8,5,18.89568
1.7,5,14.19857
1.6,5,10.48576
1.5,5,7.59375
1.4,5,5.37824
1.3,5,3.71293
1.2,5,2.48832
1.1,5,1.61051
1,5,1
39.2,6,3628410392
39.1,6,3573226485
39,6,3518743761
38.9,6,3464955074
38.8,6,3411853332
38.7,6,3359431500
38.6,6,3307682595
38.5,6,3256599689
38.4,6,3206175907
38.3,6,3156404427
38.2,6,3107278481
38.1,6,3058791355
38,6,3010936384
37.9,6,2963706958
37.8,6,2917096519
37.7,6,2871098559
37.6,6,2825706623
37.5,6,2780914307
37.4,6,2736715256
37.3,6,2693103168
37.2,6,2650071791
37.1,6,2607614922
37,6,2565726409
36.9,6,2524400148
36.8,6,2483630086
36.7,6,2443410217
36.6,6,2403734586
36.5,6,2364597286
36.4,6,2325992456
36.3,6,2287914287
36.2,6,2250357013
36.1,6,2213314919
36,6,2176782336
35.9,6,2140753642
35.8,6,2105223260
35.7,6,2070185663
35.6,6,2035635368
35.5,6,2001566936
35.4,6,1967974978
35.3,6,1934854146
35.2,6,1902199139
35.1,6,1870004703
35,6,1838265625
34.9,6,1806976738
34.8,6,1776132919
34.7,6,1745729090
34.6,6,1715760213
34.5,6,1686221298
34.4,6,1657107395
34.3,6,1628413598
34.2,6,1600135043
34.1,6,1572266909
34,6,1544804416
33.9,6,1517742828
33.8,6,1491077448
33.7,6,1464803622
33.6,6,1438916737
33.5,6,1413412221
33.4,6,1388285542
33.3,6,1363532209
33.2,6,1339147769
33.1,6,1315127813
33,6,1291467969
32.9,6,1268163904
32.8,6,1245211326
32.7,6,1222605981
32.6,6,1200343653
32.5,6,1178420166
32.4,6,1156831381
32.3,6,1135573199
32.2,6,1114641556
32.1,6,1094032426
32,6,1073741824
31.9,6,1053765797
31.8,6,1034100433
31.7,6,1014741853
31.6,6,995686217.8
31.5,6,976929722
31.4,6,958468597.2
31.3,6,940299110.5
31.2,6,922417564.5
31.1,6,904820297
31,6,887503681
30.9,6,870464124.2
30.8,6,853698068.8
30.7,6,837201991.7
30.6,6,820972403.6
30.5,6,805005849.4
30.4,6,789298907.4
30.3,6,773848189.8
30.2,6,758650341.7
30.1,6,743702041.4
30,6,729000000
29.9,6,714540961.3
29.8,6,700321701.5
29.7,6,686339028.9
29.6,6,672589783.8
29.5,6,659070838.1
29.4,6,645779095.6
29.3,6,632711491.2
29.2,6,619864990.9
29.1,6,607236591.6
29,6,594823321
28.9,6,582622237.2
28.8,6,570630428.7
28.7,6,558845013.8
28.6,6,547263141
28.5,6,535881988.3
28.4,6,524698762.9
28.3,6,513710701.7
28.2,6,502915070.4
28.1,6,492309163.4
28,6,481890304
27.9,6,471655843.7
27.8,6,461603162.4
27.7,6,451729668
27.6,6,442032796
27.5,6,432510009.8
27.4,6,423158800
27.3,6,413976684.7
27.2,6,404961208.8
27.1,6,396109944.1
27,6,387420489
26.9,6,378890468.4
26.8,6,370517533.4
26.7,6,362299361.1
26.6,6,354233654.6
26.5,6,346318142.6
26.4,6,338550579.3
26.3,6,330928744
26.2,6,323450441.2
26.1,6,316113500.5
26,6,308915776
25.9,6,301855146.3
25.8,6,294929514.4
25.7,6,288136807.5
25.6,6,281474976.7
25.5,6,274941996.9
25.4,6,268535866.5
25.3,6,262254607.6
25.2,6,256096265
25.1,6,250058907.2
25,6,244140625
24.9,6,238339532.2
24.8,6,232653765
24.7,6,227081481.8
24.6,6,221620863.5
24.5,6,216270112.5
24.4,6,211027453.4
24.3,6,205891132.1
24.2,6,200859416.1
24.1,6,195930594.1
24,6,191102976
23.9,6,186374892.4
23.8,6,181744694.7
23.7,6,177210755.1
23.6,6,172771465.8
23.5,6,168425239.5
23.4,6,164170508.9
23.3,6,160005726.5
23.2,6,155929364.7
23.1,6,151939915.1
23,6,148035889
22.9,6,144215816.8
22.8,6,140478247.9
22.7,6,136821750.7
22.6,6,133244912.2
22.5,6,129746337.9
22.4,6,126324651.9
22.3,6,122978496.2
22.2,6,119706531.3
22.1,6,116507435.3
22,6,113379904
21.9,6,110322651
21.8,6,107334407.1
21.7,6,104413920.6
21.6,6,101559956.7
21.5,6,98771297.64
21.4,6,96046742.52
21.3,6,93385106.98
21.2,6,90785223.18
21.1,6,88245939.63
21,6,85766121
20.9,6,83344647.99
20.8,6,80980417.18
20.7,6,78672340.89
20.6,6,76419346.98
20.5,6,74220378.77
20.4,6,72074394.83
20.3,6,69980368.89
20.2,6,67937289.64
20.1,6,65944160.6
20,6,64000000
19.9,6,62103840.6
19.8,6,60254729.56
19.7,6,58451728.31
19.6,6,56693912.38
19.5,6,54980371.27
19.4,6,53310208.32
19.3,6,51682540.55
19.2,6,50096498.54
19.1,6,48551226.27
19,6,47045881
18.9,6,45579633.11
18.8,6,44151665.99
18.7,6,42761175.88
18.6,6,41407371.74
18.5,6,40089475.14
18.4,6,38806720.09
18.3,6,37558352.91
18.2,6,36343632.13
18.1,6,35161828.33
18,6,34012224
17.9,6,32894113.44
17.8,6,31806802.62
17.7,6,30749609.02
17.6,6,29721861.55
17.5,6,28722900.39
17.4,6,27752076.86
17.3,6,26808753.33
17.2,6,25892303.05
17.1,6,25002110.04
17,6,24137569
16.9,6,23298085.12
16.8,6,22483074.02
16.7,6,21691961.6
16.6,6,20924183.9
16.5,6,20179187.02
16.4,6,19456426.97
16.3,6,18755369.58
16.2,6,18075490.33
16.1,6,17416274.3
16,6,16777216
15.9,6,16157819.26
15.8,6,15557597.15
15.7,6,14976071.83
15.6,6,14412774.45
15.5,6,13867245.02
15.4,6,13339032.33
15.3,6,12827693.81
15.2,6,12332795.43
15.1,6,11853911.59
15,6,11390625
14.9,6,10942526.59
14.8,6,10509215.37
14.7,6,10090298.37
14.6,6,9685390.482
14.5,6,9294114.391
14.4,6,8916100.448
14.3,6,8550986.579
14.2,6,8198418.171
14.1,6,7858047.975
14,6,7529536
13.9,6,7212549.413
13.8,6,6906762.437
13.7,6,6611856.251
13.6,6,6327518.888
13.5,6,6053445.141
13.4,6,5789336.459
13.3,6,5534900.854
13.2,6,5289852.801
13.1,6,5053913.144
13,6,4826809
12.9,6,4608273.663
12.8,6,4398046.511
12.7,6,4195872.915
12.6,6,4001504.141
12.5,6,3814697.266
12.4,6,3635215.077
12.3,6,3462825.992
12.2,6,3297303.959
12.1,6,3138428.377
12,6,2985984
11.9,6,2839760.855
11.8,6,2699554.153
11.7,6,2565164.202
11.6,6,2436396.323
11.5,6,2313060.766
11.4,6,2194972.624
11.3,6,2081951.753
11.2,6,1973822.685
11.1,6,1870414.552
11,6,1771561
10.9,6,1677100.111
10.8,6,1586874.323
10.7,6,1500730.352
10.6,6,1418519.112
10.5,6,1340095.641
10.4,6,1265319.018
10.3,6,1194052.297
10.2,6,1126162.419
10.1,6,1061520.151
10,6,1000000
9.9,6,941480.1494
9.8,6,885842.3809
9.7,6,832972.0049
9.6,6,782757.7897
9.5,6,735091.8906
9.4,6,689869.7811
9.3,6,646990.1834
9.2,6,606355.0013
9.1,6,567869.252
9,6,531441
8.9,6,496981.291
8.8,6,464404.0868
8.7,6,433626.201
8.6,6,404567.2351
8.5,6,377149.5156
8.4,6,351298.0316
8.3,6,326940.3734
8.2,6,304006.6714
8.1,6,282429.5365
8,6,262144
7.9,6,243087.4555
7.8,6,225199.6007
7.7,6,208422.3801
7.6,6,192699.9286
7.5,6,177978.5156
7.4,6,164206.4902
7.3,6,151334.2263
7.2,6,139314.0695
7.1,6,128100.2839
7,6,117649
6.9,6,107918.1631
6.8,6,98867.48262
6.7,6,90458.38217
6.6,6,82653.95002
6.5,6,75418.89062
6.4,6,68719.47674
6.3,6,62523.50221
6.2,6,56800.23558
6.1,6,51520.37436
6,6,46656
5.9,6,42180.53364
5.8,6,38068.69254
5.7,6,34296.44725
5.6,6,30840.97946
5.5,6,27680.64062
5.4,6,24794.9113
5.3,6,22164.36113
5.2,6,19770.60966
5.1,6,17596.2878
5,6,15625
4.9,6,13841.2872
4.8,6,12230.59046
4.7,6,10779.21533
4.6,6,9474.296896
4.5,6,8303.765625
4.4,6,7256.313856
4.3,6,6321.363049
4.2,6,5489.031744
4.1,6,4750.104241
4,6,4096
3.9,6,3518.743761
3.8,6,3010.936384
3.7,6,2565.726409
3.6,6,2176.782336
3.5,6,1838.265625
3.4,6,1544.804416
3.3,6,1291.467969
3.2,6,1073.741824
3.1,6,887.503681
3,6,729
2.9,6,594.823321
2.8,6,481.890304
2.7,6,387.420489
2.6,6,308.915776
2.5,6,244.140625
2.4,6,191.102976
2.3,6,148.035889
2.2,6,113.379904
2.1,6,85.766121
2,6,64
1.9,6,47.045881
1.8,6,34.012224
1.7,6,24.137569
1.6,6,16.777216
1.5,6,11.390625
1.3,6,4.826809
1.2,6,2.985984
1.1,6,1.771561
1,6,1
1.4,6,1
37.2,7,98582670640
37.1,7,96742513623
37,7,94931877133
36.9,7,93150365459
36.8,7,91397587147
36.7,7,89673154961
36.6,7,87976685854
36.5,7,86307800930
36.4,7,84666125412
36.3,7,83051288605
36.2,7,81462923868
36.1,7,79900668578
36,7,78364164096
35.9,7,76853055734
35.8,7,75366992725
35.7,7,73905628187
35.6,7,72468619093
35.5,7,71055626237
35.4,7,69666314205
35.3,7,68300351340
35.2,7,66957409709
35.1,7,65637165078
35,7,64339296875
34.9,7,63063488159
34.8,7,61809425593
34.7,7,60576799408
34.6,7,59365303379
34.5,7,58174634786
34.4,7,57004494392
34.3,7,55854586408
34.2,7,54724618465
34.1,7,53614301584
34,7,52523350144
33.9,7,51451481857
33.8,7,50398417737
33.7,7,49363882068
33.6,7,48347602380
33.5,7,47349309417
33.4,7,46368737108
33.3,7,45405622544
33.2,7,44459705941
33.1,7,43530730621
33,7,42618442977
32.9,7,41722592450
32.8,7,40842931498
32.7,7,39979215572
32.6,7,39131203088
32.5,7,38298655396
